Battery_Capacity_kWh,Vehicle_Age_Months,Total_Charging_Cycles,Avg_Temperature_C,Fast_Charge_Ratio,Avg_Discharge_Rate_C,Internal_Resistance_Ohm,SoH_Percent,Battery_Status,Car_Model_BYD Atto 3,Car_Model_Ford Mustang Mach-E,Car_Model_Hyundai Ioniq 5,Car_Model_Tesla Model 3,Car_Model_Wuling Air EV,Battery_Type_LFP,Battery_Type_NMC,Driving_Style_Aggressive,Driving_Style_Conservative,Driving_Style_Moderate,Thermal_Stress_Index,Monthly_Charge_Intensity,Power_Stress
72.6,11,85,17.8,0.86,1.58,0.0213,99.73,Healthy,False,False,True,False,False,False,True,False,False,True,15.308,7.083333333333333,0.033654
60.0,73,431,26.8,0.39,1.89,0.027,96.26,Healthy,True,False,False,False,False,True,False,True,False,False,10.452,5.824324324324325,0.05103
60.0,77,479,23.3,0.17,1.89,0.0248,97.74,Healthy,True,False,False,False,False,True,False,True,False,False,3.9610000000000003,6.141025641025641,0.046872
26.0,73,844,25.7,0.03,1.5,0.0289,95.46,Healthy,False,False,False,False,True,True,False,False,False,True,0.7709999999999999,11.405405405405405,0.04335
75.0,50,623,25.8,0.35,2.21,0.0382,94.15,Healthy,False,False,False,True,False,False,True,False,False,True,9.03,12.215686274509803,0.084422
88.0,2,12,22.2,0.07,1.54,0.023,99.16,Healthy,False,True,False,False,False,False,True,False,True,False,1.554,4.0,0.03542
60.0,78,843,30.5,0.96,1.74,0.0324,94.29,Healthy,True,False,False,False,False,True,False,False,True,False,29.279999999999998,10.670886075949367,0.056375999999999996
72.6,10,69,31.8,0.67,1.88,0.0249,99.44,Healthy,False,False,True,False,False,False,True,False,True,False,21.306,6.2727272727272725,0.04681199999999999
60.0,82,439,18.9,0.64,2.06,0.0239,97.14,Healthy,True,False,False,False,False,True,False,False,False,True,12.096,5.289156626506024,0.04923400000000001
60.0,43,643,22.8,0.93,1.8,0.0307,94.8,Healthy,True,False,False,False,False,True,False,True,False,False,21.204,14.613636363636363,0.055260000000000004
60.0,53,296,19.0,0.38,1.37,0.0253,97.9,Healthy,True,False,False,False,False,True,False,False,True,False,7.22,5.481481481481482,0.034661000000000004
60.0,19,157,21.6,0.54,1.89,0.021,99.16,Healthy,True,False,False,False,False,True,False,False,False,True,11.664000000000001,7.85,0.03969
60.0,28,161,17.2,0.57,1.39,0.0212,99.06,Healthy,True,False,False,False,False,True,False,False,False,True,9.803999999999998,5.551724137931035,0.029467999999999998
75.0,46,685,36.8,0.35,1.54,0.0457,91.73,Healthy,False,False,False,True,False,False,True,False,False,True,12.879999999999999,14.574468085106384,0.070378
72.6,28,315,19.6,0.38,1.72,0.025,97.87,Healthy,False,False,True,False,False,False,True,False,True,False,7.448,10.862068965517242,0.043000000000000003
75.0,95,1056,29.4,0.51,1.83,0.0597,86.73,Healthy,False,False,False,True,False,False,True,True,False,False,14.994,11.0,0.10925100000000001
26.0,90,606,34.6,0.71,1.59,0.0318,94.28,Healthy,False,False,False,False,True,True,False,True,False,False,24.566,6.65934065934066,0.050562
75.0,91,893,25.2,0.61,1.68,0.0465,90.87,Healthy,False,False,False,True,False,False,True,False,False,True,15.372,9.706521739130435,0.07812
88.0,62,627,33.7,0.63,1.56,0.047,91.39,Healthy,False,True,False,False,False,False,True,True,False,False,21.231,9.952380952380953,0.07332
60.0,82,587,38.2,0.23,1.86,0.0307,94.85,Healthy,True,False,False,False,False,True,False,True,False,False,8.786000000000001,7.072289156626506,0.05710200000000001
60.0,1,11,18.9,0.89,0.73,0.0186,100.0,Healthy,True,False,False,False,False,True,False,False,False,True,16.820999999999998,5.5,0.013577999999999998
75.0,27,227,27.3,0.2,2.3,0.0252,98.34,Healthy,False,False,False,True,False,False,True,False,False,True,5.460000000000001,8.107142857142858,0.05796
26.0,12,54,31.5,0.09,0.53,0.0249,98.52,Healthy,False,False,False,False,True,True,False,False,False,True,2.835,4.153846153846154,0.013197
72.6,96,1307,8.5,0.0,1.77,0.0581,86.9,Healthy,False,False,True,False,False,False,True,True,False,False,0.0,13.474226804123711,0.102837
88.0,17,81,11.4,0.48,1.65,0.0232,99.05,Healthy,False,True,False,False,False,False,True,False,False,True,5.4719999999999995,4.5,0.038279999999999995
72.6,15,90,31.1,0.77,0.59,0.0204,99.46,Healthy,False,False,True,False,False,False,True,True,False,False,23.947000000000003,5.625,0.012036
88.0,76,808,26.5,0.41,1.24,0.0503,90.27,Healthy,False,True,False,False,False,False,True,True,False,False,10.865,10.493506493506494,0.062372
75.0,60,769,35.0,0.48,0.65,0.0452,91.32,Healthy,False,False,False,True,False,False,True,False,False,True,16.8,12.60655737704918,0.02938
75.0,12,142,25.9,0.02,2.06,0.02,99.92,Healthy,False,False,False,True,False,False,True,False,False,True,0.518,10.923076923076923,0.0412
26.0,44,329,15.3,0.64,1.97,0.0235,98.06,Healthy,False,False,False,False,True,True,False,False,False,True,9.792,7.311111111111111,0.046295
88.0,29,414,30.3,0.18,1.39,0.0297,96.06,Healthy,False,True,False,False,False,False,True,True,False,False,5.454,13.8,0.041283
26.0,1,4,16.6,0.36,2.32,0.0206,100.0,Healthy,False,False,False,False,True,True,False,False,False,True,5.976,2.0,0.047791999999999994
26.0,96,1331,25.2,0.81,0.54,0.0378,91.42,Healthy,False,False,False,False,True,True,False,False,True,False,20.412,13.721649484536082,0.020412000000000003
60.0,96,602,26.0,0.82,2.49,0.0293,94.98,Healthy,True,False,False,False,False,True,False,False,False,True,21.32,6.206185567010309,0.07295700000000001
72.6,80,1141,37.0,0.44,1.82,0.0574,87.74,Healthy,False,False,True,False,False,False,True,False,True,False,16.28,14.08641975308642,0.104468
75.0,86,1017,30.0,0.78,2.21,0.052,88.72,Healthy,False,False,False,True,False,False,True,False,True,False,23.400000000000002,11.689655172413794,0.11492
60.0,20,293,28.0,0.61,1.92,0.0223,98.4,Healthy,True,False,False,False,False,True,False,False,False,True,17.08,13.952380952380953,0.042816
88.0,8,69,36.1,0.34,1.01,0.0192,100.0,Healthy,False,True,False,False,False,False,True,False,True,False,12.274000000000001,7.666666666666667,0.019392
75.0,11,56,25.1,0.35,1.84,0.0218,100.0,Healthy,False,False,False,True,False,False,True,False,False,True,8.785,4.666666666666667,0.040112
72.6,84,1221,29.1,0.72,1.55,0.0621,85.84,Healthy,False,False,True,False,False,False,True,False,False,True,20.952,14.364705882352942,0.09625500000000001
72.6,18,123,9.2,0.52,2.31,0.0223,99.01,Healthy,False,False,True,False,False,False,True,False,False,True,4.784,6.473684210526316,0.051513
60.0,32,396,17.3,0.92,1.77,0.0283,96.61,Healthy,True,False,False,False,False,True,False,False,True,False,15.916000000000002,12.0,0.050091
72.6,4,55,12.6,0.52,1.48,0.023,98.81,Healthy,False,False,True,False,False,False,True,False,False,True,6.552,11.0,0.03404
72.6,81,1101,28.1,0.52,2.13,0.055,88.74,Healthy,False,False,True,False,False,False,True,False,False,True,14.612000000000002,13.426829268292684,0.11714999999999999
26.0,84,1082,32.8,0.82,2.36,0.0361,91.9,Healthy,False,False,False,False,True,True,False,False,False,True,26.895999999999997,12.729411764705882,0.085196
60.0,91,1297,12.5,0.91,2.3,0.0382,90.87,Healthy,True,False,False,False,False,True,False,False,False,True,11.375,14.097826086956522,0.08786
75.0,73,870,25.6,0.06,2.07,0.0437,91.81,Healthy,False,False,False,True,False,False,True,True,False,False,1.536,11.756756756756756,0.090459
88.0,3,37,13.4,0.97,1.24,0.0203,99.91,Healthy,False,True,False,False,False,False,True,False,True,False,12.998,9.25,0.025171999999999996
88.0,66,580,23.8,0.33,2.35,0.0434,92.98,Healthy,False,True,False,False,False,False,True,True,False,False,7.854000000000001,8.656716417910447,0.10199000000000001
75.0,29,355,27.3,0.2,1.53,0.03,96.32,Healthy,False,False,False,True,False,False,True,False,False,True,5.460000000000001,11.833333333333334,0.045899999999999996
26.0,42,290,24.7,0.51,2.37,0.0233,97.78,Healthy,False,False,False,False,True,True,False,False,True,False,12.597,6.744186046511628,0.055221000000000006
72.6,17,180,24.7,0.46,1.73,0.0245,99.1,Healthy,False,False,True,False,False,False,True,False,False,True,11.362,10.0,0.042385
72.6,84,338,32.2,0.32,1.59,0.0252,98.27,Healthy,False,False,True,False,False,False,True,False,True,False,10.304,3.976470588235294,0.040068
72.6,75,733,11.4,0.81,2.15,0.0506,89.94,Healthy,False,False,True,False,False,False,True,True,False,False,9.234000000000002,9.644736842105264,0.10879
75.0,74,375,20.6,0.73,0.8,0.032,96.04,Healthy,False,False,False,True,False,False,True,False,True,False,15.038,5.0,0.0256
88.0,3,23,31.8,0.56,2.25,0.0201,100.0,Healthy,False,True,False,False,False,False,True,False,False,True,17.808000000000003,5.75,0.045225
75.0,65,417,22.5,0.42,2.19,0.0308,95.45,Healthy,False,False,False,True,False,False,True,False,False,True,9.45,6.318181818181818,0.067452
75.0,9,109,22.2,0.39,1.33,0.0226,98.56,Healthy,False,False,False,True,False,False,True,True,False,False,8.658,10.9,0.030058
26.0,95,659,29.5,0.07,1.44,0.027,96.14,Healthy,False,False,False,False,True,True,False,False,False,True,2.0650000000000004,6.864583333333333,0.03888
60.0,67,915,21.3,0.68,1.69,0.0301,94.83,Healthy,True,False,False,False,False,True,False,False,True,False,14.484000000000002,13.455882352941176,0.050869
26.0,68,432,24.3,0.91,0.61,0.0262,97.31,Healthy,False,False,False,False,True,True,False,False,True,False,22.113000000000003,6.260869565217392,0.015982
72.6,51,660,21.8,0.86,0.83,0.0392,93.28,Healthy,False,False,True,False,False,False,True,False,True,False,18.748,12.692307692307692,0.032535999999999995
88.0,44,590,20.1,0.63,1.47,0.0381,94.06,Healthy,False,True,False,False,False,False,True,False,True,False,12.663,13.11111111111111,0.056007
88.0,81,540,27.7,0.86,0.6,0.0362,93.98,Healthy,False,True,False,False,False,False,True,False,False,True,23.822,6.585365853658536,0.02172
72.6,90,812,25.0,0.94,0.98,0.0512,90.03,Healthy,False,False,True,False,False,False,True,False,False,True,23.5,8.923076923076923,0.050176
72.6,42,469,16.8,0.17,1.03,0.0335,95.24,Healthy,False,False,True,False,False,False,True,False,False,True,2.8560000000000003,10.906976744186046,0.034505
88.0,25,258,31.5,0.6,1.11,0.0292,96.89,Healthy,False,True,False,False,False,False,True,True,False,False,18.9,9.923076923076923,0.032412
75.0,87,745,33.9,0.48,1.09,0.0466,91.11,Healthy,False,False,False,True,False,False,True,False,False,True,16.272,8.465909090909092,0.050794000000000006
72.6,5,38,21.8,0.68,1.71,0.0188,99.95,Healthy,False,False,True,False,False,False,True,True,False,False,14.824000000000002,6.333333333333333,0.032148
75.0,42,261,18.7,0.69,1.28,0.03,96.72,Healthy,False,False,False,True,False,False,True,False,True,False,12.902999999999999,6.069767441860465,0.0384
60.0,40,213,29.8,0.6,1.61,0.0246,97.89,Healthy,True,False,False,False,False,True,False,False,False,True,17.88,5.195121951219512,0.039606
26.0,88,1099,21.1,0.65,1.38,0.0377,91.45,Healthy,False,False,False,False,True,True,False,True,False,False,13.715000000000002,12.348314606741573,0.052025999999999996
60.0,92,1188,37.0,0.04,0.95,0.0359,92.14,Healthy,True,False,False,False,False,True,False,False,False,True,1.48,12.774193548387096,0.034104999999999996
26.0,67,903,16.1,0.04,0.59,0.0295,95.53,Healthy,False,False,False,False,True,True,False,True,False,False,0.644,13.279411764705882,0.017404999999999997
75.0,70,861,29.6,0.68,0.63,0.0502,89.84,Healthy,False,False,False,True,False,False,True,False,False,True,20.128000000000004,12.126760563380282,0.031626
75.0,58,653,22.0,0.41,1.8,0.0386,93.81,Healthy,False,False,False,True,False,False,True,False,False,True,9.02,11.067796610169491,0.06948
72.6,89,854,21.5,0.38,2.13,0.0432,92.4,Healthy,False,False,True,False,False,False,True,False,True,False,8.17,9.488888888888889,0.092016
26.0,33,407,18.6,0.04,1.94,0.0239,97.87,Healthy,False,False,False,False,True,True,False,False,False,True,0.7440000000000001,11.970588235294118,0.046366
60.0,3,12,25.7,0.53,1.55,0.0188,100.0,Healthy,True,False,False,False,False,True,False,False,True,False,13.621,3.0,0.029140000000000003
60.0,30,186,11.9,0.03,1.58,0.0226,99.67,Healthy,True,False,False,False,False,True,False,False,False,True,0.357,6.0,0.035708
88.0,22,147,7.3,0.02,1.73,0.0232,98.66,Healthy,False,True,False,False,False,False,True,False,False,True,0.146,6.391304347826087,0.040136
60.0,25,224,13.6,0.67,1.36,0.0244,98.47,Healthy,True,False,False,False,False,True,False,False,True,False,9.112,8.615384615384615,0.033184000000000005
72.6,52,769,22.6,0.84,1.31,0.0481,91.54,Healthy,False,False,True,False,False,False,True,False,False,True,18.984,14.50943396226415,0.063011
60.0,82,645,29.3,0.85,1.85,0.0299,95.2,Healthy,True,False,False,False,False,True,False,False,True,False,24.905,7.771084337349397,0.055315
88.0,33,353,25.3,0.09,2.11,0.0311,96.26,Healthy,False,True,False,False,False,False,True,True,False,False,2.277,10.382352941176471,0.065621
26.0,45,633,17.3,0.35,1.55,0.0259,97.07,Healthy,False,False,False,False,True,True,False,False,True,False,6.055,13.76086956521739,0.040145
60.0,65,835,20.9,0.9,1.05,0.0329,94.16,Healthy,True,False,False,False,False,True,False,False,True,False,18.81,12.651515151515152,0.034545
60.0,6,80,30.3,0.99,1.15,0.0215,98.73,Healthy,True,False,False,False,False,True,False,False,False,True,29.997,11.428571428571429,0.024724999999999997
60.0,45,588,23.8,0.22,2.02,0.0296,96.14,Healthy,True,False,False,False,False,True,False,True,False,False,5.236,12.782608695652174,0.059792000000000005
72.6,27,251,32.1,0.77,0.75,0.0313,96.66,Healthy,False,False,True,False,False,False,True,False,False,True,24.717000000000002,8.964285714285714,0.023475000000000003
26.0,12,176,22.5,0.24,2.02,0.0215,99.22,Healthy,False,False,False,False,True,True,False,False,True,False,5.3999999999999995,13.538461538461538,0.043429999999999996
75.0,89,873,32.6,0.49,0.95,0.0484,90.59,Healthy,False,False,False,True,False,False,True,False,False,True,15.974,9.7,0.04597999999999999
75.0,39,478,10.3,0.37,0.52,0.0325,96.31,Healthy,False,False,False,True,False,False,True,False,True,False,3.8110000000000004,11.95,0.016900000000000002
26.0,24,349,27.3,0.42,1.6,0.0248,97.07,Healthy,False,False,False,False,True,True,False,True,False,False,11.466,13.96,0.03968
88.0,42,523,28.8,0.28,1.98,0.0353,95.36,Healthy,False,True,False,False,False,False,True,False,True,False,8.064000000000002,12.162790697674419,0.069894
72.6,82,996,3.6,0.26,0.63,0.0481,90.83,Healthy,False,False,True,False,False,False,True,False,False,True,0.936,12.0,0.030302999999999997
88.0,15,106,25.2,0.48,0.56,0.0202,100.0,Healthy,False,True,False,False,False,False,True,False,False,True,12.096,6.625,0.011312000000000001
72.6,64,527,32.5,0.9,1.77,0.0394,93.79,Healthy,False,False,True,False,False,False,True,False,False,True,29.25,8.107692307692307,0.069738
88.0,73,404,39.8,0.53,1.82,0.0402,93.73,Healthy,False,True,False,False,False,False,True,False,False,True,21.094,5.45945945945946,0.073164
60.0,78,713,30.2,0.79,2.25,0.0301,93.79,Healthy,True,False,False,False,False,True,False,True,False,False,23.858,9.025316455696203,0.067725
88.0,7,93,17.0,0.88,1.35,0.0231,98.54,Healthy,False,True,False,False,False,False,True,False,False,True,14.96,11.625,0.031185
88.0,59,639,45.4,0.74,1.48,0.057,87.51,Healthy,False,True,False,False,False,False,True,False,False,True,33.596,10.65,0.08436
60.0,14,99,11.8,0.8,1.5,0.0215,99.83,Healthy,True,False,False,False,False,True,False,False,False,True,9.440000000000001,6.6,0.03225
60.0,73,485,22.0,0.3,1.09,0.0258,97.37,Healthy,True,False,False,False,False,True,False,False,True,False,6.6,6.554054054054054,0.028122
60.0,40,388,27.5,0.42,1.25,0.024,98.34,Healthy,True,False,False,False,False,True,False,False,False,True,11.549999999999999,9.463414634146341,0.03
26.0,23,194,24.7,0.31,2.12,0.0225,99.01,Healthy,False,False,False,False,True,True,False,False,False,True,7.657,8.083333333333334,0.0477
60.0,63,304,19.6,0.86,1.51,0.0206,99.54,Healthy,True,False,False,False,False,True,False,False,True,False,16.856,4.75,0.031106
26.0,87,531,30.3,0.16,1.94,0.0248,97.34,Healthy,False,False,False,False,True,True,False,False,False,True,4.848,6.034090909090909,0.048111999999999995
60.0,2,20,18.4,0.59,0.93,0.0197,100.0,Healthy,True,False,False,False,False,True,False,False,False,True,10.855999999999998,6.666666666666667,0.018321
60.0,93,1182,14.8,0.23,1.92,0.0324,93.13,Healthy,True,False,False,False,False,True,False,False,False,True,3.4040000000000004,12.574468085106384,0.06220799999999999
26.0,72,902,30.6,0.56,1.08,0.0356,92.82,Healthy,False,False,False,False,True,True,False,True,False,False,17.136000000000003,12.356164383561644,0.038448
26.0,7,101,24.0,0.57,1.68,0.0198,99.69,Healthy,False,False,False,False,True,True,False,False,True,False,13.68,12.625,0.033264
75.0,20,232,22.4,0.25,1.31,0.0211,99.06,Healthy,False,False,False,True,False,False,True,False,False,True,5.6,11.047619047619047,0.027641000000000002
72.6,31,370,23.9,0.12,1.56,0.0328,95.83,Healthy,False,False,True,False,False,False,True,True,False,False,2.868,11.5625,0.051168000000000005
88.0,86,1260,28.4,0.76,0.91,0.0599,86.7,Healthy,False,True,False,False,False,False,True,False,False,True,21.584,14.482758620689655,0.054509
88.0,35,339,9.3,1.0,0.72,0.0305,96.54,Healthy,False,True,False,False,False,False,True,False,True,False,9.3,9.416666666666666,0.02196
72.6,13,194,24.1,0.87,2.34,0.0266,97.43,Healthy,False,False,True,False,False,False,True,True,False,False,20.967000000000002,13.857142857142858,0.062243999999999994
60.0,31,355,18.9,0.96,1.64,0.0264,96.75,Healthy,True,False,False,False,False,True,False,False,False,True,18.144,11.09375,0.043295999999999994
60.0,18,128,19.2,0.47,1.4,0.0198,99.21,Healthy,True,False,False,False,False,True,False,False,True,False,9.024,6.7368421052631575,0.02772
26.0,11,55,31.2,0.59,0.95,0.0216,98.7,Healthy,False,False,False,False,True,True,False,True,False,False,18.407999999999998,4.583333333333333,0.02052
60.0,91,694,11.9,0.47,0.55,0.0293,95.62,Healthy,True,False,False,False,False,True,False,False,False,True,5.593,7.543478260869565,0.016115
88.0,12,131,23.9,0.76,0.83,0.0258,97.99,Healthy,False,True,False,False,False,False,True,True,False,False,18.163999999999998,10.076923076923077,0.021414
75.0,39,206,15.7,0.67,0.88,0.026,97.58,Healthy,False,False,False,True,False,False,True,False,False,True,10.519,5.15,0.022879999999999998
88.0,60,415,21.6,0.55,1.84,0.032,96.07,Healthy,False,True,False,False,False,False,True,False,False,True,11.880000000000003,6.80327868852459,0.05888
26.0,75,999,27.6,0.47,2.08,0.0314,94.07,Healthy,False,False,False,False,True,True,False,False,False,True,12.972,13.144736842105264,0.065312
26.0,82,623,26.6,0.69,1.92,0.0307,94.57,Healthy,False,False,False,False,True,True,False,True,False,False,18.354,7.506024096385542,0.058944
75.0,60,280,30.5,0.13,0.69,0.0285,97.33,Healthy,False,False,False,True,False,False,True,False,True,False,3.9650000000000003,4.590163934426229,0.019665
72.6,37,376,29.4,0.21,0.8,0.0282,97.2,Healthy,False,False,True,False,False,False,True,False,True,False,6.1739999999999995,9.894736842105264,0.02256
